tconst,titleType,startYear,runtimeMinutes,genres,averageRating,sex_code,violence_code,profanity_code,drug_code,intense_code,final_certificate
tt0432267,movie,2005,97.0,"Action,Crime,Drama",4.8,1.0,3.0,2.0,2.0,1.0,T16
tt11068166,movie,2020,95.0,"Comedy,Drama",7.1,3.0,2.0,2.0,2.0,1.0,K
tt4278962,movie,2015,88.0,Horror,4.4,3.0,3.0,2.0,2.0,3.0,T16
tt4471908,movie,2022,107.0,Biography,5.5,3.0,3.0,2.0,2.0,2.0,T13
tt0059895,movie,1965,84.0,"Adventure,Fantasy,Horror",5.3,1.0,1.0,1.0,1.0,2.0,P
tt1436432,tvMovie,2009,90.0,"Action,Adventure,Drama",3.0,1.0,3.0,2.0,1.0,3.0,T13
tt0066927,movie,1971,99.0,Comedy,6.6,2.0,2.0,2.0,3.0,1.0,P
tt0088379,movie,1984,81.0,"Adventure,Fantasy",4.2,3.0,3.0,1.0,2.0,2.0,T16
tt0103116,movie,1991,88.0,"Action,Horror,Sci-Fi",5.3,2.0,3.0,3.0,2.0,2.0,T16
tt0109847,tvMovie,1994,91.0,"Crime,Drama",6.0,1.0,2.0,1.0,4.0,2.0,K
tt1131749,tvMovie,2008,95.0,"Drama,Thriller",4.2,3.0,2.0,2.0,3.0,2.0,T18
tt7046974,movie,2018,133.0,Drama,7.5,1.0,4.0,4.0,2.0,4.0,T13
tt0026164,movie,1935,95.0,"Adventure,Drama,Family",6.8,1.0,2.0,1.0,2.0,2.0,P
tt0027893,movie,1936,102.0,"Drama,Family",7.3,1.0,1.0,1.0,2.0,1.0,P
tt0073019,movie,1975,90.0,Action,6.0,2.0,2.0,2.0,2.0,2.0,T18
tt0396659,movie,2003,99.0,"Action,Adventure,Animation",7.6,1.0,2.0,2.0,1.0,2.0,T13
tt1242642,movie,2011,94.0,"Drama,Romance,Sci-Fi",5.4,3.0,1.0,3.0,2.0,1.0,K
tt8529186,movie,2018,118.0,Comedy,6.1,1.0,4.0,1.0,4.0,4.0,T13
tt1109477,movie,2008,103.0,Drama,5.1,3.0,3.0,4.0,3.0,3.0,T16
tt0100589,movie,1990,100.0,"Horror,Sci-Fi,Thriller",5.0,1.0,3.0,1.0,1.0,4.0,T16
tt0119819,movie,1997,82.0,"Comedy,Crime,Horror",5.1,2.0,4.0,4.0,2.0,3.0,T16
tt8172466,video,2019,101.0,"Action,Crime,Drama",4.9,1.0,3.0,4.0,2.0,2.0,T16
tt0064471,movie,1969,98.0,"Adventure,Comedy,Romance",6.3,2.0,1.0,1.0,2.0,1.0,T13
tt1592503,movie,2010,80.0,"Action,Comedy,Fantasy",4.4,1.0,4.0,4.0,1.0,2.0,T13
tt0059219,movie,1965,120.0,"Adventure,Drama,History",5.8,1.0,2.0,1.0,1.0,2.0,T18
tt0073363,movie,1975,125.0,"Drama,Mystery",7.8,3.0,4.0,2.0,3.0,4.0,T13
tt0088050,movie,1984,101.0,"Comedy,Drama,Thriller",6.4,2.0,2.0,2.0,2.0,3.0,T18
tt1440379,movie,2010,111.0,Drama,5.4,2.0,3.0,4.0,3.0,3.0,T16
tt6714432,movie,2021,83.0,"Adventure,Animation,Comedy",6.1,1.0,1.0,1.0,1.0,1.0,K
tt0092850,movie,1986,93.0,"Comedy,Horror",4.7,3.0,3.0,3.0,2.0,2.0,T16
tt0015016,movie,1924,150.0,"History,Romance,Western",7.2,1.0,2.0,1.0,2.0,2.0,T18
tt10054316,movie,2020,84.0,Comedy,4.4,3.0,2.0,3.0,4.0,2.0,T16
tt1558578,movie,2010,117.0,"Action,Crime,Drama",6.1,2.0,3.0,2.0,2.0,3.0,K
tt3506302,movie,2014,80.0,"Horror,Thriller",5.7,3.0,4.0,3.0,2.0,4.0,T18
tt0132893,tvMovie,1997,91.0,"Drama,Fantasy,Romance",6.8,1.0,1.0,1.0,2.0,2.0,P
tt0475289,movie,2007,89.0,"Comedy,Horror",4.1,3.0,4.0,3.0,2.0,3.0,T16
tt2515242,tvMovie,2013,85.0,"Biography,Drama",5.3,1.0,2.0,2.0,2.0,1.0,T13
tt0111552,movie,1993,92.0,"Action,Crime,Thriller",4.2,3.0,4.0,3.0,3.0,4.0,T16
tt10516390,tvMovie,2019,32.0,Comedy,5.8,2.0,3.0,3.0,2.0,1.0,T13
tt10927554,movie,2020,94.0,Comedy,6.6,2.0,2.0,3.0,2.0,1.0,K
tt2114461,movie,2014,92.0,Comedy,4.3,1.0,2.0,2.0,1.0,1.0,T13
tt0090788,movie,1986,90.0,"Horror,Mystery",4.7,3.0,4.0,3.0,2.0,3.0,T16
tt9759978,movie,2019,122.0,"Action,Comedy,Fantasy",6.9,1.0,2.0,3.0,2.0,2.0,T16
tt0067983,movie,1972,91.0,"Horror,Thriller",6.1,1.0,2.0,1.0,1.0,2.0,K
tt0086981,movie,1984,92.0,"Comedy,Horror",5.0,2.0,3.0,1.0,2.0,2.0,T16
tt0109129,movie,1994,107.0,"Comedy,Drama,Romance",5.4,2.0,1.0,3.0,4.0,3.0,T16
tt3995006,movie,2014,79.0,Documentary,7.2,2.0,2.0,3.0,2.0,3.0,P
tt6360872,movie,2017,81.0,"Comedy,Horror",3.8,4.0,4.0,4.0,3.0,4.0,T16
tt9779658,movie,2019,114.0,"Comedy,Drama,Romance",6.8,1.0,1.0,1.0,2.0,1.0,K
tt0067134,movie,1971,92.0,"Crime,Mystery,Thriller",6.6,2.0,3.0,2.0,2.0,3.0,T18
tt8235660,tvMovie,2018,88.0,"Action,Adventure,Horror",2.8,1.0,3.0,2.0,1.0,2.0,T13
tt0021873,movie,1931,89.0,"Crime,Drama,Music",7.3,1.0,2.0,1.0,2.0,2.0,T18
tt0037323,movie,1944,112.0,"Biography,Drama,History",7.5,1.0,1.0,1.0,1.0,2.0,K
tt0105410,video,1991,86.0,"Horror,Sci-Fi",4.5,3.0,4.0,2.0,2.0,4.0,T16
tt1836212,movie,2011,78.0,"Action,Horror,Sci-Fi",3.9,1.0,4.0,3.0,2.0,2.0,T13
tt2503954,movie,2015,101.0,"Action,Crime,Drama",5.7,1.0,3.0,2.0,2.0,4.0,T16
tt0058405,movie,1964,82.0,"Horror,Mystery,Thriller",6.7,1.0,2.0,1.0,2.0,2.0,T16
tt0093811,tvMovie,1987,91.0,Western,6.9,1.0,3.0,2.0,2.0,2.0,T16
tt10553210,movie,2020,85.0,"Horror,Thriller",3.8,2.0,3.0,2.0,2.0,2.0,T16
tt0074883,movie,1976,112.0,"Drama,Romance",6.5,4.0,4.0,3.0,2.0,3.0,T18
tt1308169,video,2009,90.0,"Horror,Thriller",4.1,1.0,3.0,2.0,1.0,3.0,T16
tt2517044,movie,2014,116.0,"Drama,Music,Romance",5.9,1.0,2.0,2.0,2.0,1.0,T13
tt8354218,movie,2022,92.0,"Adventure,Animation,Comedy",6.2,1.0,1.0,2.0,1.0,3.0,K
tt0037193,movie,1944,94.0,"Adventure,Comedy,Romance",6.8,1.0,2.0,1.0,2.0,2.0,T18
tt0192701,movie,1999,101.0,"Action,Thriller",4.2,4.0,4.0,4.0,4.0,4.0,T16
tt0302361,movie,2003,88.0,"Comedy,Crime,Drama",5.9,2.0,2.0,3.0,3.0,1.0,T16
tt1230206,movie,2009,96.0,"Horror,Thriller",4.5,1.0,4.0,3.0,2.0,4.0,T16
tt1256535,video,2007,44.0,"Adventure,Animation,Comedy",1.7,4.0,4.0,4.0,4.0,4.0,P
tt2236160,movie,2015,85.0,"Horror,Thriller",4.4,2.0,4.0,4.0,2.0,4.0,T16
tt0081229,movie,1980,96.0,Horror,4.7,3.0,4.0,3.0,2.0,4.0,T18
tt1937506,movie,2012,90.0,"Action,Drama,Sport",5.6,1.0,4.0,3.0,2.0,3.0,T16
tt0080500,movie,1980,107.0,Drama,6.4,3.0,3.0,3.0,2.0,1.0,T16
tt12192190,movie,2020,105.0,"Action,Crime,Drama",5.1,3.0,4.0,3.0,2.0,3.0,T16
tt0093164,movie,1986,101.0,"Action,Crime,Drama",5.6,2.0,4.0,3.0,2.0,3.0,T16
tt0434541,movie,2006,109.0,"Crime,Drama,Fantasy",4.6,4.0,4.0,1.0,4.0,4.0,T13
tt1793223,movie,2012,80.0,"Comedy,Drama",5.6,1.0,1.0,3.0,2.0,1.0,T16
tt0023074,movie,1932,68.0,"Comedy,Crime,Romance",7.2,1.0,2.0,1.0,2.0,1.0,P
tt0095722,movie,1988,90.0,"Comedy,Drama",4.6,2.0,2.0,3.0,2.0,2.0,T16
tt13320784,tvMovie,2020,84.0,"Comedy,Romance",6.9,1.0,1.0,1.0,1.0,1.0,P
tt2436046,movie,2013,77.0,"Adventure,Comedy,Family",5.2,1.0,2.0,2.0,1.0,2.0,K
tt4215810,movie,2015,89.0,Thriller,6.0,2.0,3.0,3.0,2.0,3.0,T13
tt2538128,video,2013,89.0,"Action,Adventure,Drama",2.5,1.0,3.0,2.0,2.0,2.0,K
tt0066732,movie,1971,98.0,"Comedy,Fantasy,Music",5.6,3.0,1.0,2.0,3.0,1.0,T18
tt0049125,movie,1956,81.0,"Adventure,Comedy,Drama",6.6,1.0,2.0,2.0,2.0,2.0,P
tt0090209,movie,1985,111.0,"Comedy,Crime,Drama",6.4,3.0,3.0,2.0,2.0,2.0,T16
tt1090360,video,2007,83.0,"Adventure,Horror,Thriller",4.3,3.0,4.0,3.0,2.0,4.0,T13
tt3844876,movie,2017,139.0,"Action,Biography,Drama",5.8,3.0,3.0,3.0,2.0,3.0,T13
tt4511566,movie,2015,97.0,"Action,Horror",3.3,1.0,4.0,3.0,1.0,3.0,T13
tt7038614,tvMovie,2017,86.0,"Drama,Romance",6.6,1.0,1.0,1.0,1.0,1.0,P
tt0052549,movie,1959,74.0,"Horror,Mystery,Sci-Fi",5.6,2.0,1.0,1.0,1.0,2.0,T18
tt1002992,movie,2007,86.0,"Horror,Thriller",4.7,1.0,2.0,3.0,2.0,3.0,T13
tt3277624,movie,2015,97.0,"Drama,Sci-Fi",5.4,3.0,2.0,3.0,4.0,3.0,T16
tt0142248,movie,1988,48.0,"Action,Adventure,Animation",6.9,1.0,3.0,1.0,1.0,2.0,T13
tt1312254,movie,2010,98.0,Drama,5.7,3.0,4.0,3.0,3.0,3.0,T13
tt2545440,tvMovie,2013,91.0,"Action,Adventure,Comedy",6.2,1.0,1.0,1.0,2.0,1.0,P
tt5120400,movie,2016,82.0,"Horror,Thriller",4.4,3.0,4.0,3.0,3.0,3.0,T18
tt0087629,movie,1984,130.0,Drama,6.1,2.0,3.0,3.0,3.0,3.0,K
tt1388427,movie,2009,90.0,"Adventure,Drama,Horror",6.0,4.0,4.0,3.0,4.0,4.0,T18
tt0106262,video,1993,91.0,Horror,3.9,3.0,3.0,2.0,2.0,3.0,T18
tt0451069,movie,2005,105.0,"Adventure,Drama,Family",5.0,1.0,1.0,1.0,2.0,2.0,K
tt1132193,movie,2009,96.0,"Comedy,Drama,Music",6.3,2.0,2.0,3.0,2.0,2.0,T16
tt5001772,movie,2016,90.0,"Documentary,Music",7.6,1.0,1.0,3.0,1.0,1.0,T13
tt5097970,tvMovie,2015,84.0,"Comedy,Romance",6.1,2.0,1.0,1.0,2.0,1.0,P
tt7251666,movie,2017,93.0,Horror,5.8,1.0,3.0,2.0,2.0,4.0,T18
tt13889602,movie,2021,98.0,"Sci-Fi,Thriller",4.8,2.0,3.0,3.0,2.0,2.0,T16
tt0068260,movie,1972,72.0,"Adult,Drama",5.9,4.0,3.0,3.0,2.0,4.0,T18
tt3881026,movie,2017,105.0,"Action,Crime,Drama",4.6,2.0,4.0,4.0,4.0,4.0,T13
tt0119947,movie,1997,91.0,"Adventure,Fantasy,Romance",5.0,2.0,2.0,1.0,2.0,2.0,T13
tt5902484,movie,2017,146.0,"Action,Drama,Romance",5.8,2.0,3.0,2.0,2.0,2.0,K
tt0476649,movie,2006,108.0,Horror,5.4,2.0,4.0,2.0,2.0,4.0,T13
tt0081467,movie,1979,100.0,"Action,Adventure,Horror",5.2,2.0,3.0,1.0,1.0,2.0,T13
tt0109593,movie,1995,102.0,Drama,4.7,3.0,2.0,2.0,2.0,2.0,T18
tt3567194,movie,2016,88.0,"Comedy,Drama,Family",6.4,2.0,1.0,1.0,1.0,2.0,K
tt8896632,movie,2019,98.0,"Family,Sci-Fi,Thriller",5.1,1.0,2.0,1.0,1.0,2.0,K
tt0025037,movie,1934,79.0,"Drama,Fantasy,Romance",7.0,2.0,1.0,1.0,2.0,1.0,K
tt0059205,movie,1965,90.0,"Horror,Sci-Fi,Thriller",5.5,1.0,3.0,2.0,2.0,3.0,T18
tt0109895,video,1994,84.0,"Comedy,Fantasy,Horror",2.8,2.0,3.0,2.0,2.0,3.0,T16
tt4711924,movie,2016,83.0,"Drama,Thriller",4.8,2.0,3.0,4.0,2.0,4.0,T13
tt7329810,movie,2018,70.0,Documentary,7.1,1.0,1.0,3.0,2.0,1.0,T16
tt0276011,video,2001,90.0,"Horror,Thriller",2.4,1.0,3.0,3.0,2.0,3.0,T16
tt3551954,movie,2015,106.0,Documentary,6.9,1.0,3.0,3.0,2.0,2.0,K
tt0091724,tvMovie,1985,102.0,"Action,Drama,Thriller",6.0,2.0,3.0,3.0,2.0,2.0,T13
tt0106792,movie,1993,93.0,"Comedy,Horror",6.0,2.0,3.0,2.0,1.0,2.0,T13
tt4234734,tvMovie,2015,88.0,Drama,5.3,2.0,1.0,1.0,1.0,1.0,T13
tt5687814,movie,2017,94.0,Drama,5.7,2.0,1.0,2.0,2.0,1.0,T16
tt0473074,movie,2006,96.0,"Drama,Romance,Sport",6.3,3.0,1.0,2.0,2.0,1.0,T13
tt0477857,movie,2005,125.0,"Action,Crime,Drama",7.7,2.0,3.0,2.0,2.0,3.0,T13
tt2396690,movie,2012,86.0,"Animation,Family,Musical",5.7,1.0,1.0,1.0,1.0,1.0,P
tt5031014,tvMovie,2015,83.0,"Comedy,Drama,Romance",6.5,1.0,1.0,1.0,2.0,1.0,P
tt0018054,movie,1927,160.0,"Biography,Drama,Family",7.4,1.0,2.0,1.0,2.0,2.0,K
tt0246834,tvMovie,2000,90.0,"Comedy,Family,Sci-Fi",5.9,1.0,1.0,1.0,1.0,2.0,P
tt5910344,movie,2017,85.0,"Comedy,Drama",6.2,2.0,1.0,3.0,3.0,1.0,T13
tt0078937,tvMovie,1979,97.0,"Action,Adventure,Sci-Fi",3.5,1.0,2.0,1.0,1.0,1.0,K
tt0047417,movie,1954,80.0,"Crime,Drama,Film-Noir",7.0,4.0,2.0,1.0,1.0,2.0,T18
tt0235154,movie,1999,118.0,"Comedy,Crime,Thriller",7.2,2.0,4.0,3.0,2.0,4.0,T16
tt0107719,movie,1993,92.0,"Family,Fantasy,Music",5.8,1.0,1.0,1.0,1.0,1.0,P
tt0030824,movie,1938,71.0,"Comedy,Musical",6.6,2.0,2.0,2.0,2.0,2.0,P
tt3704298,movie,2016,102.0,"Crime,Drama,Thriller",5.5,3.0,4.0,2.0,2.0,3.0,T16
tt7335796,movie,2020,86.0,Horror,4.2,1.0,2.0,2.0,1.0,3.0,T16
tt0455583,tvMovie,2005,94.0,"Action,Adventure,Comedy",2.7,1.0,3.0,2.0,1.0,2.0,T13
tt2061869,movie,2011,85.0,"Comedy,Horror",4.7,3.0,4.0,3.0,3.0,4.0,T18
tt7618604,movie,2019,97.0,"Comedy,Drama,Mystery",6.7,3.0,2.0,2.0,2.0,1.0,T18
tt0073172,movie,1975,117.0,"Comedy,Drama",6.3,4.0,3.0,4.0,3.0,2.0,T18
tt0234516,tvMovie,2000,90.0,"Action,Thriller",4.6,2.0,3.0,2.0,1.0,2.0,T13
tt1176410,video,2008,101.0,"Comedy,Family",4.4,1.0,2.0,1.0,2.0,2.0,K
tt1570583,movie,2012,94.0,Drama,6.0,2.0,1.0,3.0,3.0,1.0,T13
tt9110904,movie,2021,119.0,Drama,6.3,3.0,3.0,3.0,2.0,3.0,T18
tt0072253,movie,1974,125.0,"Drama,Romance,Thriller",6.3,2.0,2.0,1.0,3.0,2.0,T18
tt0094783,movie,1988,95.0,"Drama,Romance",6.0,2.0,3.0,3.0,4.0,4.0,T16
tt0097332,movie,1989,86.0,"Crime,Drama,Mystery",5.5,3.0,4.0,4.0,2.0,2.0,T16
tt0405977,movie,2005,74.0,"Horror,Thriller",3.2,4.0,4.0,4.0,4.0,4.0,T18
tt10896398,movie,2021,90.0,"Drama,Sport",5.2,2.0,1.0,4.0,2.0,2.0,T16
tt2258285,movie,2014,117.0,Drama,5.7,1.0,2.0,2.0,2.0,2.0,T16
tt7138894,movie,2017,85.0,"Horror,Mystery,Thriller",3.8,3.0,3.0,3.0,2.0,3.0,T18
tt0071583,movie,1974,75.0,Comedy,5.7,4.0,2.0,3.0,2.0,1.0,T18
tt10045434,movie,2019,110.0,Drama,6.9,1.0,1.0,1.0,2.0,1.0,P
tt1827528,movie,2011,88.0,"Drama,Romance",6.5,2.0,1.0,2.0,2.0,1.0,T13
tt2401147,tvMovie,2012,85.0,"Crime,Mystery,Thriller",5.8,2.0,3.0,2.0,2.0,2.0,T13
tt6330052,movie,2017,102.0,"Biography,Drama,Romance",5.9,3.0,1.0,1.0,2.0,1.0,T13
tt0322008,tvMovie,2002,90.0,"Action,Mystery,Sci-Fi",4.9,1.0,3.0,2.0,1.0,3.0,T16
tt2361184,movie,2014,105.0,"Action,Drama,Sport",5.3,2.0,2.0,2.0,1.0,2.0,T16
tt8959680,movie,2020,104.0,"Comedy,Drama,History",7.1,1.0,3.0,3.0,2.0,2.0,K
tt12444424,movie,2020,98.0,"Drama,Fantasy",6.8,1.0,2.0,2.0,2.0,2.0,K
tt9564270,movie,2020,92.0,"Drama,Family",6.3,1.0,2.0,2.0,2.0,1.0,K
tt0906778,movie,2011,100.0,"Biography,Drama",6.1,2.0,1.0,3.0,4.0,1.0,T16
tt15494038,movie,2022,119.0,"Adventure,Animation,Drama",6.2,1.0,2.0,1.0,1.0,2.0,T13
tt2945796,movie,2015,110.0,"Crime,Drama",4.9,3.0,4.0,4.0,1.0,1.0,T16
tt0073639,movie,1975,102.0,"Adventure,Comedy,History",6.4,2.0,3.0,3.0,2.0,2.0,T18
tt1528227,tvMovie,2010,87.0,"Biography,Drama",4.8,3.0,1.0,2.0,3.0,3.0,K
tt0036641,movie,1944,112.0,"Action,Adventure,Drama",7.1,2.0,1.0,1.0,1.0,2.0,P
tt0055738,movie,1962,111.0,Drama,6.8,2.0,2.0,1.0,2.0,2.0,T18
tt1854582,movie,2012,81.0,Horror,4.1,3.0,4.0,3.0,3.0,4.0,T16
tt0366621,movie,2002,99.0,"Action,Animation,Comedy",7.3,2.0,2.0,2.0,1.0,2.0,T13
tt3972398,tvMovie,2014,131.0,"Adventure,Family,Fantasy",4.9,1.0,2.0,1.0,1.0,2.0,T18
tt8169552,movie,2019,97.0,"Adventure,Comedy,Family",7.1,1.0,1.0,1.0,1.0,1.0,K
tt11454066,movie,2020,91.0,"Documentary,Sport",7.2,3.0,4.0,4.0,3.0,3.0,T16
tt11708140,movie,2020,117.0,"Comedy,Horror,Sci-Fi",4.7,2.0,4.0,4.0,3.0,3.0,T18
tt3039472,movie,2017,85.0,"Action,Adventure,Comedy",5.6,4.0,4.0,4.0,1.0,4.0,T16
tt8119680,movie,2018,110.0,"Crime,Drama",6.7,1.0,2.0,3.0,2.0,2.0,T18
tt0093468,movie,1981,92.0,Horror,5.5,1.0,4.0,2.0,2.0,4.0,T18
tt0490048,tvMiniSeries,2005,87.0,Documentary,8.2,1.0,3.0,1.0,1.0,3.0,P
tt0049964,movie,1956,80.0,"Adventure,Romance,Sci-Fi",5.8,2.0,2.0,1.0,2.0,2.0,K
tt0062425,movie,1967,124.0,Drama,7.3,1.0,2.0,1.0,1.0,2.0,T18
tt2085795,movie,2012,86.0,"Action,Adventure,Animation",7.0,3.0,3.0,3.0,2.0,3.0,T13
tt2518848,movie,2013,86.0,"Action,Adventure,Drama",2.2,1.0,2.0,2.0,1.0,3.0,K
tt0352230,movie,2003,119.0,"Drama,Romance",6.1,3.0,3.0,2.0,2.0,3.0,T13
tt0419704,movie,2007,90.0,"Adventure,Animation,Comedy",4.6,2.0,4.0,2.0,4.0,2.0,K
tt6444838,movie,2017,113.0,"Drama,Mystery,Thriller",6.5,1.0,2.0,2.0,2.0,2.0,T13
tt4197642,movie,2016,82.0,"Comedy,Drama,Romance",7.0,2.0,2.0,3.0,3.0,2.0,T13
tt0049322,movie,1956,95.0,"Comedy,Musical",6.4,1.0,2.0,1.0,2.0,1.0,P
tt0089562,movie,1985,88.0,"Action,Adventure,Horror",5.2,4.0,4.0,3.0,2.0,3.0,T18
tt0036022,movie,1943,117.0,"Comedy,Drama,Family",7.0,1.0,1.0,1.0,2.0,2.0,P
tt0037508,movie,1945,90.0,"Comedy,Romance,Western",6.4,1.0,2.0,1.0,2.0,1.0,T18
tt0047930,movie,1955,86.0,"Adventure,Family,Fantasy",7.1,1.0,2.0,2.0,1.0,2.0,K
tt2279922,movie,2013,85.0,"Action,Comedy,Drama",5.3,4.0,4.0,3.0,2.0,4.0,T18
tt0100613,movie,1990,100.0,"Comedy,Drama,Romance",5.5,2.0,2.0,2.0,2.0,1.0,T13
tt0052782,movie,1959,98.0,"Adventure,Fantasy",4.5,1.0,2.0,1.0,2.0,1.0,P
tt1275861,movie,2009,90.0,"Adventure,Drama,Fantasy",4.8,1.0,3.0,2.0,1.0,4.0,T13
tt5653444,tvMovie,2016,100.0,"Comedy,Family,Fantasy",6.0,4.0,1.0,4.0,1.0,1.0,P
tt9103028,tvMovie,2018,86.0,"Drama,Romance",6.1,1.0,1.0,1.0,1.0,1.0,P
tt0045932,movie,1953,69.0,"Crime,Drama,Film-Noir",6.7,2.0,2.0,1.0,2.0,2.0,T16
tt0059764,movie,1965,95.0,"Crime,Mystery,Thriller",6.5,2.0,2.0,2.0,2.0,2.0,T18
tt1235552,movie,2008,104.0,"Drama,Fantasy,Romance",5.4,4.0,1.0,2.0,2.0,2.0,T18
tt8126390,movie,2018,92.0,Documentary,6.6,1.0,1.0,1.0,2.0,2.0,T18
tt1087856,movie,2008,129.0,"Drama,Romance",3.3,3.0,2.0,2.0,2.0,2.0,K
tt0067321,movie,1971,93.0,Horror,5.0,2.0,3.0,1.0,2.0,3.0,T18
tt3908598,movie,2015,97.0,Drama,6.3,2.0,2.0,2.0,2.0,2.0,T16
tt0074875,movie,1976,87.0,"Drama,Horror,Thriller",6.1,3.0,3.0,2.0,1.0,2.0,T18
tt0091721,tvMovie,1986,81.0,"Comedy,Family",6.0,1.0,1.0,1.0,2.0,1.0,P
tt1072754,movie,2010,92.0,Thriller,4.9,1.0,4.0,2.0,1.0,1.0,T13
tt0240425,movie,1992,70.0,"Adventure,Animation,Family",7.6,1.0,1.0,1.0,2.0,2.0,T18
tt14866710,movie,2022,114.0,"Action,Comedy,Sci-Fi",4.8,1.0,2.0,4.0,2.0,2.0,T16
tt2014319,movie,2015,103.0,"Comedy,Horror,Sci-Fi",4.0,3.0,3.0,2.0,1.0,2.0,T16
tt4228294,movie,2015,104.0,Drama,6.6,2.0,3.0,2.0,3.0,3.0,T16
tt4499228,movie,2016,105.0,"Horror,Mystery,Thriller",4.9,1.0,3.0,2.0,2.0,3.0,T18
tt0806940,movie,2007,100.0,Comedy,5.3,3.0,2.0,4.0,3.0,1.0,T16
tt2224075,video,2012,89.0,"Adventure,Comedy,Family",4.4,2.0,1.0,3.0,2.0,3.0,P
tt7555072,movie,2019,113.0,"Comedy,Romance",6.3,2.0,1.0,3.0,2.0,2.0,T13
tt0064338,movie,1969,92.0,"Adventure,Crime,Horror",2.9,2.0,3.0,2.0,2.0,3.0,T18
tt0073109,movie,1975,150.0,"Biography,Drama,History",7.4,2.0,3.0,2.0,2.0,3.0,K
tt0053041,movie,1959,83.0,"Drama,Horror,Sci-Fi",6.3,2.0,2.0,2.0,2.0,2.0,T18
tt5204384,tvMovie,2015,85.0,"Comedy,Drama,Romance",6.4,1.0,1.0,1.0,1.0,1.0,P
tt0060429,movie,1966,87.0,"Comedy,Musical,Romance",5.6,1.0,2.0,1.0,1.0,1.0,P
tt0062235,movie,1967,84.0,"Horror,Mystery",5.9,1.0,3.0,1.0,1.0,3.0,T13
tt0454431,movie,2005,160.0,"Crime,Drama,Mystery",4.8,3.0,3.0,3.0,1.0,3.0,K
tt1331335,tvMovie,2009,89.0,"Action,Adventure,Fantasy",4.7,1.0,3.0,1.0,1.0,3.0,T13
tt13863334,movie,2021,101.0,"Action,Thriller",4.6,1.0,3.0,3.0,2.0,3.0,T16
tt0126344,movie,1997,107.0,"Action,Comedy,Crime",6.8,3.0,3.0,3.0,3.0,2.0,T16
tt3054798,movie,2015,120.0,"Action,Drama,History",6.3,1.0,2.0,1.0,2.0,2.0,T16
tt0049405,movie,1956,73.0,"Crime,Drama,Film-Noir",6.6,1.0,2.0,1.0,2.0,3.0,T16
tt0081144,movie,1980,112.0,"Crime,Drama",6.7,2.0,3.0,3.0,2.0,3.0,T18
tt0088249,movie,1984,84.0,"Documentary,Horror,Thriller",6.3,3.0,4.0,3.0,3.0,4.0,T16
tt0226935,movie,2001,109.0,Drama,4.8,2.0,1.0,3.0,2.0,1.0,T16
tt0030127,movie,1938,133.0,"Comedy,Drama",7.5,2.0,1.0,2.0,2.0,1.0,T18
tt10344956,tvMovie,2019,86.0,"Drama,Romance",6.7,1.0,1.0,1.0,1.0,1.0,P
tt12444572,movie,2020,125.0,Drama,6.6,3.0,3.0,3.0,1.0,4.0,T18
tt4289062,movie,2017,95.0,"Action,Crime,Horror",4.6,2.0,4.0,2.0,4.0,3.0,T13
tt6984258,movie,2018,97.0,Horror,4.7,2.0,4.0,3.0,3.0,4.0,T13
tt3417334,video,2014,91.0,"Action,Adventure,Drama",2.5,1.0,3.0,2.0,1.0,3.0,T13
tt0063729,movie,1968,112.0,"Drama,Thriller",7.0,2.0,3.0,2.0,2.0,3.0,T13
tt15857304,tvMovie,2021,30.0,"Animation,Comedy,Family",7.3,1.0,1.0,1.0,1.0,1.0,P
tt3244446,movie,2015,80.0,Drama,5.1,2.0,3.0,4.0,3.0,3.0,T16
tt0089568,tvMovie,1985,57.0,"Comedy,Drama,Sci-Fi",7.1,4.0,2.0,3.0,1.0,4.0,K
tt2960270,movie,2013,89.0,"Comedy,Drama,Romance",6.2,3.0,2.0,2.0,4.0,1.0,T18
tt5322168,movie,2018,95.0,Drama,7.0,3.0,1.0,3.0,3.0,1.0,T16
tt0058983,movie,1965,86.0,Horror,4.5,2.0,3.0,1.0,2.0,2.0,T16
tt5997848,tvMovie,2017,90.0,"Comedy,Drama,Romance",6.3,1.0,1.0,1.0,1.0,1.0,P
tt0094730,movie,1988,109.0,Horror,5.7,2.0,2.0,3.0,3.0,4.0,T16
tt3986420,movie,2021,94.0,"Drama,Romance,Thriller",5.3,3.0,2.0,2.0,2.0,1.0,T13
tt5831402,movie,2017,90.0,"Comedy,Romance",5.1,2.0,1.0,2.0,3.0,1.0,T16
tt15141632,movie,2021,94.0,"Action,War",4.7,2.0,4.0,3.0,2.0,3.0,T16
tt12226872,movie,2021,81.0,"Comedy,Horror,Mystery",4.6,4.0,4.0,3.0,3.0,4.0,T18
tt1702009,movie,2012,93.0,"Action,Comedy,Crime",3.0,2.0,4.0,3.0,2.0,3.0,T13
tt8865562,movie,2018,111.0,"Crime,Thriller",6.5,1.0,4.0,3.0,2.0,4.0,T13
tt0084924,movie,1983,86.0,"Action,Drama",7.2,2.0,3.0,1.0,2.0,3.0,T16
tt7336470,movie,2018,80.0,"Animation,Biography,Drama",7.1,1.0,4.0,2.0,2.0,3.0,T13
tt0040087,movie,1948,94.0,"Drama,Film-Noir",7.3,1.0,1.0,1.0,1.0,1.0,P
